Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3748231939.297,50.1067981719971,20550.14453125,-0.0341888713409942,9.09146291837573E-5
3748231950.2895,50.1077537536621,20500.099609375,-0.0348935771936306,7.29640560815769E-5
3748231961.2985,50.1063270568848,20449.884765625,-0.0347182631851155,9.60489182375462E-5
3748231971.3485,50.1060924530029,20399.994140625,-0.0349887164047438,0.000136717180790708
3748231982.2965,50.1063919067383,20350.1826171875,-0.035055915158939,6.96597648377184E-5
3748231993.258,50.1064338684082,20300.232421875,-0.0347812928605978,8.15966211231649E-5
3748232004.2745,50.1048736572266,20249.990234375,-0.0350255525298812,8.72542633716336E-5
3748232015.3755,50.106725692749,20200.0927734375,-0.0352160287496902,7.68094389444487E-5
3748232026.282,50.1063919067383,20150.11328125,-0.0347585021855284,9.22030591537472E-5
3748232037.29,50.1064624786377,20099.962890625,-0.0358580310464009,6.7748011459473E-5
3748232048.3,50.1068935394287,20049.9765625,-0.0353863466800075,9.48118241682845E-5
3748232059.3745,50.1061935424805,20000.107421875,-0.0354477232198379,7.28320693318996E-5
3748232070.246,50.105297088623,19949.9697265625,-0.0368257375912055,7.22872893752104E-5
3748232081.272,50.1057395935059,19900.1982421875,-0.035692925844304,7.91453907402766E-5
3748232092.288,50.107234954834,19849.8720703125,-0.0357978850962749,9.76437060362287E-5
3748232103.2745,50.1064929962158,19799.8837890625,-0.0352583880987794,0.000124294932546783
3748232114.2365,50.1055908203125,19750.0146484375,-0.0368182363018886,6.2595057135342E-5
3748232125.209,50.1065292358398,19700.1533203125,-0.0363067513385144,7.19524387580954E-5
3748232136.174,50.1062183380127,19649.8720703125,-0.0358040573256391,0.000102499725662876
3748232147.1355,50.1067199707031,19600.1826171875,-0.0359841286305086,8.24227916948402E-5
3748232158.1365,50.1054420471191,19550.0166015625,-0.0367052322751216,7.06527099810412E-5
3748232169.175,50.1057147979736,19500.1181640625,-0.0363974594139855,8.21446042307075E-5
3748232180.1125,50.1054058074951,19450.173828125,-0.0367883756400785,6.90853789729844E-5
3748232190.2415,50.1055660247803,19399.896484375,-0.0360975686104889,0.000131999067546754
3748232202.1225,50.1056022644043,19350.17578125,-0.0382791703526541,4.88206248321891E-5
3748232214.106,50.1062240600586,19300.134765625,-0.0379684509041533,4.8302589208519E-5
3748232225.24,50.1060276031494,19250.16796875,-0.0365249865165081,9.29830398337399E-5
3748232237.0945,50.106559753418,19199.9833984375,-0.0382306467889854,5.52596478430518E-5
3748232249.128,50.1060276031494,19150.142578125,-0.0385221322234907,4.43421589570319E-5
3748232260.0665,50.1058464050293,19099.9140625,-0.0372722775560842,7.84055128968427E-5
3748232270.1005,50.1067790985107,19049.986328125,-0.0371694083595518,0.000101069527195515
3748232282.1115,50.1057224273682,18999.9658203125,-0.038253826211837,5.60444051035251E-5
3748232293.0885,50.1054649353027,18949.9228515625,-0.0381392200876208,6.74643391737349E-5
3748232303.998,50.1063785552978,18900.2568359375,-0.0379087723454449,6.8879622102028E-5
3748232315.0195,50.1061515808105,18849.94140625,-0.0373385562905711,8.94569923061734E-5
3748232339.639,50.1068077087402,18800.0234375,,
3748232350.477,50.1037750244141,18799.978515625,-0.0472027933678074,2.83879573877046E-5
3748232359.996,50.1061592102051,18749.8173828125,-0.0378276927941771,0.000117427681724766
3748232371.028,50.1096000671387,18700.1806640625,-0.03846062661381,5.96104235698621E-5
3748232381.979,50.1086483001709,18650.240234375,-0.0382880797244942,8.28613345605853E-5
3748232392.9905,50.1085643768311,18600.0400390625,-0.0391143710892139,7.97533074394426E-5
3748232402.9495,50.1092700958252,18549.9189453125,-0.0384595701470624,0.000104420559137672
3748232413.9545,50.1078720092773,18500.138671875,-0.0383456356879668,7.20863727284699E-5
3748232424.939,50.1081943511963,18450.166015625,-0.0392263595323124,6.02454607837646E-5
3748232435.9595,50.1079807281494,18400.03515625,-0.0387553220729444,8.83872398649793E-5
3748232445.98,50.1076698303223,18349.9931640625,-0.0386408003014952,0.000114461810111652
3748232456.97,50.1099948883057,18300.1484375,-0.0394096144262965,6.56266594116126E-5
3748232467.8865,50.1115875244141,18250.0517578125,-0.0394946712582284,7.25285475072569E-5
3748232478.979,50.1097373962402,18200.1484375,-0.0389194281058412,7.12912160307324E-5
3748232489.0045,50.1083965301514,18150.12890625,-0.0390065919820834,0.000100087517483709
3748232499.9505,50.1076946258545,18100.060546875,-0.0400012388505125,6.15931964257027E-5
3748232510.8795,50.1060161590576,18050.0234375,-0.0398021008360558,7.27726470824497E-5
3748232521.9125,50.1079616546631,17999.99609375,-0.0392644411620022,9.13130192438292E-5
3748232532.9345,50.107120513916,17950.1220703125,-0.0398908347319755,7.52838438471249E-5
3748232544.915,50.1066360473633,17900.02734375,-0.0408860040537567,5.15595255127623E-5
3748232555.993,50.1060028076172,17849.978515625,-0.0401343908162291,7.8213094246444E-5
3748232566.8525,50.1064987182617,17800.052734375,-0.0397965312817963,9.71428417395297E-5
3748232577.987,50.1063690185547,17750.0732421875,-0.040275428594309,8.60059887084047E-5
3748232588.836,50.1061820983887,17700.1025390625,-0.0398611172607284,9.60214897383743E-5
3748232599.9235,50.1058120727539,17650.041015625,-0.0407445649246116,7.13604204522257E-5
3748232610.8355,50.1050662994385,17600.05859375,-0.0412034535366193,6.08929920217756E-5
3748232620.863,50.1059131622314,17550.0986328125,-0.0404509675114483,0.000106824811115315
3748232631.9295,50.1057395935059,17500.056640625,-0.0413981073784265,5.87670868136458E-5
3748232642.7975,50.104850769043,17450.1064453125,-0.0410185820602646,6.72531593685104E-5
3748232653.7635,50.1057643890381,17399.927734375,-0.0409970680583527,7.24117834854376E-5
3748232664.756,50.1053771972656,17350.0400390625,-0.0403487585138961,0.00011196817202709
3748232676.7835,50.1059150695801,17300.0009765625,-0.0422070877343134,4.76178063215125E-5
3748232687.753,50.1055793762207,17250.1337890625,-0.0411976304220062,7.57532770401044E-5
3748232698.7915,50.1051063537598,17199.97265625,-0.0411437052998808,8.25032690586285E-5
3748232708.722,50.1059799194336,17150.078125,-0.0407914946880882,0.000155728511870922
3748232718.8885,50.1050586700439,17099.91015625,-0.0399283708753685,0.00017526814455794
3748232729.7745,50.1061153411865,17049.9755859375,-0.0419147126426072,6.54646379860826E-5
3748232740.789,50.1088714599609,16999.9765625,-0.0413866890631168,9.23963412939946E-5
3748232751.7485,50.1082382202148,16950.07421875,-0.0419740142869088,8.26889472459098E-5
3748232762.7285,50.1065578460693,16900.03125,-0.0423666918547735,6.12896848781634E-5
3748232773.738,50.106803894043,16850.013671875,-0.0421817703926876,7.84567013302678E-5
3748232783.677,50.105619430542,16799.7705078125,-0.0420355020631676,0.00011560686861137
3748232794.7095,50.1052570343018,16750.146484375,-0.042101542691659,8.59133644465994E-5
3748232805.695,50.1053028106689,16699.984375,-0.0428118041786399,6.72789403098259E-5
3748232817.6975,50.105016708374,16649.966796875,-0.04394850147678,5.03526944704281E-5
3748232828.6495,50.1052265167236,16599.9189453125,-0.0422699922456403,9.63200468632513E-5
3748232839.6325,50.1051540374756,16550.13671875,-0.0428681478249914,5.8132076340776E-5
3748232850.6595,50.1053276062012,16499.9619140625,-0.0430567813107383,7.00192579243875E-5
3748232861.7195,50.1046485900879,16450.125,-0.0434231266708555,5.78000505104425E-5
3748232872.637,50.1053524017334,16400.0419921875,-0.043143550522172,7.35929270755374E-5
3748232883.6035,50.1051063537598,16349.98046875,-0.0438319440888126,6.29387479972917E-5
3748232894.6975,50.1052570343018,16300.0356445313,-0.0435125231808186,7.46492027605778E-5
3748232904.724,50.1048431396484,16249.982421875,-0.0436056031390414,9.64765634925105E-5
3748232914.626,50.1042995452881,16200.2216796875,-0.0428868040368678,0.00014824458351645
3748232925.572,50.1054725646973,16150.1938476562,-0.0439665121111494,5.50716620214821E-5
3748232936.6185,50.1053047180176,16100.2465820313,-0.043964189591422,5.93124823378983E-5
3748232961.114,50.1061401367188,16049.9794921875,,
3748232971.8665,50.1029281616211,16049.9672851562,-0.0518057221639113,2.81703487423895E-5
3748232983.5695,50.1065216064453,16000.05078125,-0.0452376684095018,6.08659225610793E-5
3748232994.575,50.1083984375,15949.9975585938,-0.0441283114564316,8.44908395603671E-5
3748233005.5245,50.1070232391357,15899.9306640625,-0.0436922961488055,0.000114722614354348
3748233016.504,50.1070728302002,15850.0825195313,-0.0449829988710949,6.64628537936587E-5
3748233027.4815,50.1078662872314,15800.1923828125,-0.0443323163365683,6.43948993797842E-5
3748233038.4785,50.1070785522461,15749.955078125,-0.0443856201423538,8.59848256089741E-5
3748233049.5165,50.1075267791748,15699.966796875,-0.0441769024742456,0.000105940772404136
3748233061.4955,50.1069526672363,15650.0844726562,-0.0461974641801655,4.02203525181152E-5
3748233072.4955,50.1065464019775,15600.2915039062,-0.0445510594831202,7.98124681548254E-5
3748233083.495,50.1069602966309,15550.0083007813,-0.044710622964879,9.73838870615873E-5
3748233094.441,50.106128692627,15499.9130859375,-0.0446247234786127,9.63405808538336E-5
3748233105.4235,50.106164932251,15450.0073242187,-0.0458093055220837,6.47224432911943E-5
3748233117.4615,50.1049327850342,15400.0151367188,-0.0463354405106878,4.9432597758513E-5
3748233128.4235,50.1054763793945,15349.9204101562,-0.0453215802411727,8.5565573015831E-5
3748233139.4745,50.1062545776367,15299.9428710938,-0.0449222707835781,0.000106331942431262
3748233150.4275,50.1060085296631,15250.1484375,-0.046151950875463,5.85554389634236E-5
3748233161.4435,50.1047477722168,15200.2006835938,-0.0461115013495813,6.18807771234902E-5
3748233172.4125,50.1047554016113,15149.9565429687,-0.0461492652158581,8.8518698695118E-5
3748233184.4185,50.1056156158447,15099.9838867188,-0.0473617743187404,5.79990868679617E-5
3748233195.3245,50.1053943634033,15050.0986328125,-0.0468092415325616,6.54960790047201E-5
3748233207.383,50.1055545806885,15000.0502929687,-0.0475084624424512,5.44647914711395E-5
3748233218.325,50.1051483154297,14949.8872070313,-0.0462054434574499,0.000118417750537619
3748233229.421,50.1046886444092,14900.1723632812,-0.047104047757214,6.8070260424921E-5
3748233241.33,50.104850769043,14850.185546875,-0.0477764616692164,4.38756117683101E-5
3748233252.3345,50.1051368713379,14799.7919921875,-0.0468654475394421,9.60521347910094E-5
3748233263.3085,50.1052627563477,14750.2709960938,-0.047191993363921,6.49163706837046E-5
3748233275.2935,50.1052742004395,14700.1401367188,-0.0485186162850008,3.92377060737415E-5
3748233286.446,50.1054229736328,14649.9731445313,-0.0477186465537654,8.15211842556047E-5
3748233297.334,50.1049633026123,14599.9775390625,-0.0472836130891626,8.85140526149603E-5
3748233307.4555,50.1052265167236,14550.3950195313,-0.0466337300421987,0.000118193223148396
3748233318.3695,50.1044921875,14500.2861328125,-0.0477292828224322,6.38776470147026E-5
3748233330.2935,50.1055068969727,14450.1528320313,-0.0488122886506184,4.81993710086143E-5
3748233341.272,50.1050415039063,14399.91015625,-0.0476686803630563,9.24174996727976E-5
3748233353.2675,50.1049690246582,14349.9819335938,-0.0489675291305985,6.94644685394387E-5
3748233364.2905,50.1042881011963,14300.205078125,-0.0482739512213356,7.10256931260412E-5
3748233375.266,50.1041679382324,14249.9428710938,-0.0486447994964363,7.59522611955746E-5
3748233386.2595,50.1045093536377,14200.0283203125,-0.0482780622262549,8.96887760871497E-5
3748233397.216,50.1055011749268,14150.19140625,-0.0487053655567355,5.78040504549009E-5
3748233408.2215,50.1047668457031,14099.9721679688,-0.0492757737145281,5.15340821307739E-5
3748233420.276,50.10520362854,14050.1264648438,-0.0494214967675118,4.62310677755189E-5
3748233431.2335,50.105489730835,13999.9165039062,-0.0482331922257836,0.00011591996284845
3748233442.215,50.1049633026123,13950.24609375,-0.0490528828360767,5.93348025955967E-5
3748233453.1495,50.1049461364746,13899.9389648438,-0.0494128918052181,6.49815955880917E-5
3748233464.1305,50.1044330596924,13849.9604492187,-0.0490820783451498,8.49282441386275E-5
3748233475.1835,50.1047115325928,13799.9301757813,-0.0489181302735513,0.000101624652949889
3748233486.1515,50.1050834655762,13750.201171875,-0.0495390152749587,6.55129866000007E-5
3748233497.164,50.105842590332,13700.259765625,-0.0496065832649091,7.00442108688776E-5
3748233508.1745,50.1039066314697,13650.1162109375,-0.0503701065325613,5.4909658316646E-5
3748233518.215,50.1052322387695,13600.5219726563,-0.0490430901885012,0.000107808706476125
3748233529.0635,50.1048965454102,13550.2080078125,-0.0503474125819466,6.11998079777854E-5
3748233540.133,50.1050415039063,13500.0322265625,-0.0501560441237472,8.21378036734728E-5
3748233551.1525,50.1045036315918,13449.9453125,-0.050017301199709,8.64935743892996E-5
3748233578.318,50.1063423156738,13400.0185546875,,
3748233575.3175,50.1033210754395,13400.1440429688,-0.05872849553917,2.33916250188533E-5
3748233599.0655,50.1061038970947,13350.2700195313,-0.0501492836043619,6.09234679625118E-5
3748233611.1465,50.107479095459,13300.0390625,-0.0515609752276917,4.88817809685078E-5
3748233622.1005,50.1072998046875,13250.1801757813,-0.0507138517097598,6.72184212418762E-5
3748233634.032,50.1069755554199,13200.0317382812,-0.051897418332166,4.51285428320114E-5
3748233646.131,50.1078910827637,13150.0639648438,-0.0519049680392659,3.8780086379754E-5
3748233658.0395,50.1067562103271,13100.0922851562,-0.0525586356340909,3.56674059606078E-5
3748233669.056,50.106409072876,13050.1977539062,-0.0516382993871388,5.694120521273E-5
3748233680.087,50.1070022583008,13000.1557617188,-0.0518425156203005,5.52026759787942E-5
3748233690.962,50.1065692901611,12950.1791992187,-0.0520182995968646,5.77229101493459E-5
3748233702.0185,50.1063423156738,12900.4116210938,-0.0519346652900316,5.45963441453878E-5
3748233713.978,50.1049633026123,12850.041015625,-0.053002690206979,5.90992994640259E-5
3748233725.0025,50.1046962738037,12799.9438476563,-0.0519129823960533,7.55094429272749E-5
3748233735.9815,50.1059627532959,12750.2333984375,-0.0525104909757671,5.70876380332463E-5
3748233747.994,50.105899810791,12699.9936523437,-0.0534515255830015,4.48056422907217E-5
3748233758.951,50.1057567596436,12650.1552734375,-0.0529731183976368,5.21850846891781E-5
3748233770.005,50.105411529541,12599.9389648438,-0.0522077476380599,9.34252685507433E-5
3748233781.0065,50.1048393249512,12550.0234375,-0.0534377291780177,4.45364991825789E-5
3748233792.008,50.1047439575195,12500.4267578125,-0.052582403205747,6.19134550932259E-5
3748233802.9785,50.1042594909668,12449.9243164062,-0.0529404188405304,7.73556120175218E-5
3748233813.9835,50.1050357818604,12399.9633789062,-0.0525397602071906,0.000106104085660561
3748233825.968,50.1048030853271,12350.1220703125,-0.0545040607676173,3.42632069308338E-5
3748233837.927,50.1059494018555,12300.0190429688,-0.0544068458361788,4.07689296361262E-5
3748233848.9325,50.1047916412354,12249.9189453125,-0.0532849675139363,8.94564028226972E-5
3748233859.8555,50.1048736572266,12200.1884765625,-0.0539453848641574,6.20105343632681E-5
3748233870.856,50.1051540374756,12150.3012695313,-0.0538836711309308,6.68966180827676E-5
3748233881.869,50.1052665710449,12099.9555664062,-0.0539581488866585,8.00659763115409E-5
3748233893.8745,50.1041698455811,12049.9458007813,-0.0551528397145027,4.65320904561473E-5
3748233904.859,50.1045989990234,11999.9897460938,-0.054722340495087,5.34809842247744E-5
3748233915.771,50.1049633026123,11950.3193359375,-0.0542220337774907,5.42079177162335E-5
3748233926.826,50.1041393280029,11900.1328125,-0.0548716356398345,6.09333856950477E-5
3748233937.8755,50.103816986084,11850.4111328125,-0.054780842612029,5.9942751912219E-5
3748233948.7955,50.1043720245361,11800.0512695313,-0.0552713934659924,7.61463715633438E-5
3748233959.8365,50.1036434173584,11750.2861328125,-0.0546641135277246,4.84958631789526E-5
3748233970.878,50.1039428710937,11699.9799804687,-0.054813874952629,8.56918074277547E-5
3748233982.828,50.1040725708008,11650.0078125,-0.0559957218158668,4.6597414553298E-5
3748233993.775,50.1045227050781,11600.2817382812,-0.0552466561256451,6.54720567208261E-5
3748234004.75,50.104341506958,11549.9565429688,-0.0555206968936326,7.80156166557401E-5
3748234016.8335,50.1039543151855,11499.9770507813,-0.0566468339167834,4.53034044617741E-5
3748234027.7675,50.1041698455811,11450.30859375,-0.0558586420847674,5.38036528566305E-5
3748234038.759,50.1042404174805,11400.0595703125,-0.0560641318564841,6.43550124183082E-5
3748234049.7865,50.1040439605713,11349.9448242187,-0.0560862882811702,7.96651044925121E-5
3748234061.722,50.104419708252,11299.9604492187,-0.0571156593268746,4.90518054432802E-5
3748234072.7315,50.1033325195313,11250.1655273438,-0.0567520887361844,5.00572097880392E-5
3748234083.7825,50.104455947876,11199.974609375,-0.0568186984946971,6.2098607441205E-5
3748234094.7405,50.1043071746826,11149.8979492187,-0.0564725663728338,8.07583157373468E-5
3748234106.7065,50.104944229126,11099.9692382813,-0.0576942698068961,4.79745962486486E-5
3748234118.685,50.1049709320068,11050.0385742187,-0.058072831626742,4.27211392782714E-5
3748234129.6635,50.1037998199463,10999.9067382813,-0.0572884547534823,7.7150594730173E-5
3748234140.6475,50.1048564910889,10950.0126953125,-0.0569851807413018,8.15785631241706E-5
3748234151.654,50.1038780212402,10900.2543945312,-0.058001708893115,3.98643737889585E-5
3748234162.652,50.1039657592773,10850.251953125,-0.0577482424323579,6.11624177715945E-5
3748234173.7095,50.1044006347656,10800.2797851562,-0.0578326094727117,4.76113845410811E-5
3748234198.256,50.104621887207,10750.0166015625,,
3748234209.014,50.1022567749023,10749.958984375,-0.0639063152183688,3.49790384877147E-5
3748234219.626,50.1044864654541,10699.93359375,-0.0579406211981046,8.68430080472112E-5
3748234230.609,50.1065711975098,10650.009765625,-0.0578490206887004,9.09014896943907E-5
3748234241.64,50.1065521240234,10599.947265625,-0.058998842757404,6.28693331233064E-5
3748234252.633,50.1068687438965,10550.1499023438,-0.0587804198697741,6.96064923845577E-5
3748234263.58,50.1062774658203,10500.2719726562,-0.0586328445542495,5.22972142117814E-5
3748234273.657,50.1057872772217,10450.3662109375,-0.0581781734143432,0.000106513450899475
3748234284.5945,50.1065883636475,10400.1357421875,-0.059705314629565,6.50309180082433E-5
3748234296.582,50.1059303283691,10350.0112304688,-0.0603627352061422,5.25651628785961E-5
3748234307.5665,50.105978012085,10300.1953125,-0.0597865256754466,8.04285972431329E-5
3748234318.6045,50.1048927307129,10250.2919921875,-0.059506778065805,5.62332847120553E-5
3748234329.4975,50.1050968170166,10200.0224609375,-0.0598910184252978,6.12102401629478E-5
3748234340.534,50.1053638458252,10149.9370117187,-0.0598299157540458,6.75776706923132E-5
3748234351.5075,50.1050701141357,10099.9252929688,-0.0594983567088597,8.10843161329647E-5
3748234361.5455,50.1040744781494,10050.4208984375,-0.0588744277966705,0.000123737274709292
3748234372.514,50.1044330596924,9999.9873046875,-0.0603847667397055,6.29939578352676E-5
3748234383.4875,50.1043720245361,9949.95068359375,-0.0603943185014123,6.25686578181022E-5
3748234394.484,50.104061126709,9900.0400390625,-0.060192533499039,8.2150980994647E-5
3748234405.4385,50.1035118103027,9850.13671875,-0.0606683916281866,7.01365137304153E-5
3748234416.472,50.1037139892578,9800.1572265625,-0.0610799235304497,5.24740141387221E-5
3748234427.4675,50.1040267944336,9750.306640625,-0.0607557470586931,5.68687180099637E-5
3748234439.455,50.1047554016113,9699.97509765625,-0.0618408367754624,4.51878761807538E-5
3748234450.4025,50.1041946411133,9650.17333984375,-0.0615162797738477,5.29156379698733E-5
3748234461.411,50.1036510467529,9600.2626953125,-0.0611884771493768,6.66989095442085E-5
3748234472.4615,50.1032543182373,9549.93994140625,-0.0613806587723467,7.35549849253936E-5
3748234483.431,50.1029090881348,9500.05078125,-0.061160555079427,8.31467044103248E-5
3748234494.3845,50.1025562286377,9449.98583984375,-0.0621519120869545,5.72388682005373E-5
3748234505.3695,50.1041870117188,9400.22119140625,-0.0617560007271112,6.1213627239531E-5
3748234516.3665,50.103422164917,9350.220703125,-0.0622411762978097,5.47140285172443E-5
3748234526.355,50.1029987335205,9300.4326171875,-0.0612799308845734,9.87314014532239E-5
3748234537.3245,50.1037139892578,9250.142578125,-0.0625200309268208,5.46902493226039E-5
3748234548.331,50.1035423278809,9200.287109375,-0.0623155844847953,5.86615741291884E-5
3748234559.3235,50.1033325195313,9150.171875,-0.0627069981102515,4.588378460962E-5
3748234569.3555,50.103422164917,9100.2978515625,-0.0615930291941944,0.000113350111665671
3748234580.418,50.1035003662109,9050.03955078125,-0.0631872473648323,6.12441847956338E-5
3748234591.3185,50.104024887085,8999.9287109375,-0.0631324760377101,6.63945748011789E-5
3748234602.3045,50.1029968261719,8950.2509765625,-0.0632113579258854,5.35417664051383E-5
3748234613.323,50.1030750274658,8900.32958984375,-0.063142551748737,5.92687420061436E-5
3748234624.3155,50.1032314300537,8850.18896484375,-0.0633558593644071,6.74968521272092E-5
3748234635.334,50.1031723022461,8800.154296875,-0.0639719867483315,4.68408914112589E-5
3748234646.312,50.1039371490479,8750.01123046875,-0.063264410254945,8.80348951017269E-5
3748234657.355,50.1036033630371,8700.001953125,-0.0641210707012225,5.92527667125677E-5
3748234668.239,50.1034927368164,8649.9970703125,-0.0640611261301572,6.88138356633197E-5
3748234679.2575,50.1031723022461,8600.00341796875,-0.064211302598845,7.0591291382956E-5
3748234689.315,50.1030693054199,8550.2158203125,-0.0634963319633399,9.45683564402492E-5
3748234700.32,50.1035480499268,8500.09814453125,-0.0649426730518972,4.96171118466534E-5
3748234711.2655,50.1035900115967,8450.1806640625,-0.0649429008390316,5.35234498060779E-5
3748234722.1865,50.1033096313477,8399.9482421875,-0.0648206669551316,6.99398319290437E-5
3748234733.216,50.1039733886719,8349.96826171875,-0.0646480741751654,8.79069512319111E-5
3748234743.3615,50.1040916442871,8300.189453125,-0.0637226920884808,0.000144287389647452
3748234754.1615,50.1040496826172,8250.13671875,-0.065695088483956,6.00243850180076E-5
3748234764.306,50.1037979125977,8200.05859375,-0.0648943555017184,9.17812398708509E-5
3748234776.2015,50.1031532287598,8150.06518554687,-0.0663352581805214,3.58169252936565E-5
3748234787.1895,50.1039733886719,8100.08569335938,-0.0657666262990714,5.50374724329082E-5
3748234798.1515,50.1035480499268,8050.22143554687,-0.0659817507817288,5.51836802314345E-5
3748234815.181,50.1052322387695,8050.01416015625,,
3748234835.182,50.1044502258301,8000.255859375,-0.0656385344812888,6.98296970510714E-5
3748234846.137,50.1064262390137,7950.24169921875,-0.0660438441993267,6.06247960596748E-5
3748234857.1255,50.1066703796387,7900.20288085938,-0.0664490975158421,5.1754149641682E-5
3748234868.126,50.1063194274902,7850.19360351562,-0.0665464339776161,5.94002986450342E-5
3748234879.1485,50.1057929992676,7800.07348632813,-0.0665517557015855,6.347875189699E-5
3748234890.157,50.1055660247803,7749.94384765625,-0.0666565681396618,6.37613404304518E-5
3748234902.1275,50.1053524017334,7699.97875976563,-0.0675321456116014,3.73423766771523E-5
3748234913.0845,50.1042881011963,7650.19946289063,-0.0669024883851121,5.61745886252603E-5
3748234924.0905,50.1052570343018,7600.20190429688,-0.0668147080677216,6.00139856602969E-5
3748234935.007,50.1048011779785,7550.2685546875,-0.0674982580731305,4.02907835095957E-5
3748234946.1535,50.1043663024902,7499.931640625,-0.0667872795067923,7.98062680667402E-5
3748234958.1045,50.1048450469971,7450.1484375,-0.0682722757992243,2.57170355155757E-5
3748234969.0035,50.1047477722168,7399.95239257812,-0.0674924180473911,7.78619800719971E-5
3748234980.038,50.1040210723877,7349.95703125,-0.0670985487022376,8.95783675871241E-5
3748234991.097,50.1033210754395,7300.17138671875,-0.0679380072335302,4.79713416216092E-5
3748235002.019,50.1029853820801,7250.23095703125,-0.067844097448993,5.34611009628225E-5
3748235013.0465,50.1037864685059,7199.96606445313,-0.0681664779490353,6.27658079904658E-5
3748235023.9935,50.1030521392822,7149.98657226563,-0.0679106502953863,6.98060281549555E-5
3748235034.0765,50.1032848358154,7100.29760742188,-0.0670410045228817,0.000132454784333117
3748235044.9815,50.1032180786133,7050.01831054687,-0.0686269853315274,6.07621182223473E-5
3748235055.9805,50.1029148101807,7000.00024414062,-0.0682267993970412,8.05748275335116E-5
3748235067.9985,50.1040267944336,6949.91455078125,-0.0696038348213581,4.19398296697999E-5
3748235079.009,50.1027603149414,6900.1796875,-0.0688208897241133,5.43675979355036E-5
3748235089.955,50.1032371520996,6850.16552734375,-0.0687413822560499,6.3952284933046E-5
3748235100.963,50.1030941009521,6799.9462890625,-0.0690225052376406,7.0110200730137E-5
3748235112.9575,50.1035480499268,6749.94409179688,-0.0701209942166385,3.96778954636539E-5
3748235123.9715,50.1026878356934,6700.20678710937,-0.0694308127490928,5.46263253910958E-5
3748235134.92,50.1034412384033,6650.18310546875,-0.0693252640436615,5.73078377654411E-5
3748235145.9715,50.1029510498047,6599.93212890625,-0.069539060340362,7.2822344354917E-5
3748235157.961,50.1026763916016,6550.00805664062,-0.0705966389935002,4.0917124145614E-5
3748235168.949,50.1021671295166,6500.23608398438,-0.0698994765473948,4.76026480124501E-5
3748235179.9735,50.1027221679687,6449.95239257812,-0.0703338928009919,6.00235052699406E-5
3748235190.9075,50.1023654937744,6399.94775390625,-0.0696976936387853,9.46133748216195E-5
3748235201.919,50.1024131774902,6350.09985351562,-0.0705620519875017,4.3507735273736E-5
3748235212.8425,50.1025199890137,6300.13623046875,-0.0703299985470707,5.8285242501556E-5
3748235223.9015,50.1035480499268,6250.0166015625,-0.0706894779017877,6.57640453728282E-5
3748235235.8605,50.1029148101807,6199.96606445313,-0.0715994376504514,4.01096138587607E-5
3748235246.915,50.1032314300537,6150.140625,-0.0708816359305575,5.3290428156183E-5
3748235257.8255,50.101619720459,6100.22119140625,-0.0707907646124012,6.30603256025236E-5
3748235268.765,50.1019115447998,6049.9306640625,-0.0710451692624292,6.83714542012436E-5
3748235280.7905,50.1032962799072,5999.99072265625,-0.0721160147427329,3.89598050983842E-5
3748235291.757,50.1025142669678,5950.11499023437,-0.0715656344805454,4.87860390944124E-5
3748235302.8525,50.102575302124,5899.93725585938,-0.0716965640330935,6.07211525523087E-5
3748235313.795,50.1031665802002,5849.93725585938,-0.0714303877382961,6.93853610484004E-5
3748235324.784,50.1027050018311,5800.16723632813,-0.0719638253788049,5.34473574429135E-5
3748235335.781,50.1031074523926,5750.1396484375,-0.0716551564018082,6.14570482383672E-5
3748235346.7775,50.1026229858398,5700.2548828125,-0.0720525007962599,5.23763947230379E-5
3748235357.7585,50.1029090881348,5650.49658203125,-0.0726262557905127,4.91861957372848E-5
3748235369.7215,50.1031246185303,5600.02197265625,-0.0730969656769971,4.01722745701636E-5
3748235380.7565,50.1026458740234,5550.00561523438,-0.072600405359201,5.60898021064744E-5
3748235391.729,50.1020622253418,5500.02392578125,-0.0723018255607924,6.97128128243818E-5
3748235403.704,50.1021690368652,5449.95703125,-0.0733658982538758,4.66457500479423E-5
3748235414.7275,50.103099822998,5400.16870117188,-0.0727389694816945,5.82370068371968E-5
3748235431.796,50.1051254272461,5399.97998046875,,
3748235451.753,50.1035594940186,5350.41064453125,-0.0724443298803838,6.24838153118225E-5
3748235462.6685,50.1053104400635,5300.06713867188,-0.0729165312238941,5.88625915853507E-5
3748235473.6865,50.1059722900391,5249.95629882812,-0.0731897289276783,5.71327364270627E-5
3748235484.6515,50.1047439575195,5200.0556640625,-0.0729246112514938,7.02129109599029E-5
3748235496.635,50.1053352355957,5150.02978515625,-0.0742460798253278,3.44024623624768E-5
3748235507.6945,50.1049880981445,5100.27172851562,-0.0732292146953229,5.74559983266837E-5
3748235518.6425,50.1052188873291,5050.03881835937,-0.0735791412170177,5.62878726457815E-5
3748235529.629,50.104944229126,5000.33154296875,-0.0734293347851142,5.11729816164692E-5
3748235540.6405,50.1044311523438,4950.2783203125,-0.0737744946037436,5.82280121758725E-5
3748235551.588,50.1035957336426,4900.28515625,-0.0736410618266555,4.90835446324845E-5
